SKU,Name,Brand,Category,Series,Poles,RatedCurrent_A,Capacity_kVAr,BreakingCapacity_kA,LeakageCurrent_mA,Width_mm,Height_mm,Depth_mm,Pitch_mm,Price_VND
NXB-63H 1P 16A,MCB Chint NXB-63H 1P 16A 10kA,Chint,MCB,NXB-63H,1,16,,10,,18,85,69,0,99000
NXB-63H 1P 20A,MCB Chint NXB-63H 1P 20A 10kA,Chint,MCB,NXB-63H,1,20,,10,,18,85,69,0,99000
NXB-63H 1P 25A,MCB Chint NXB-63H 1P 25A 10kA,Chint,MCB,NXB-63H,1,25,,10,,18,85,69,0,99000
NXB-63H 1P 32A,MCB Chint NXB-63H 1P 32A 10kA,Chint,MCB,NXB-63H,1,32,,10,,18,85,69,0,99000
NXB-63H 1P 40A,MCB Chint NXB-63H 1P 40A 10kA,Chint,MCB,NXB-63H,1,40,,10,,18,85,69,0,99000
NXB-63H 1P 50A,MCB Chint NXB-63H 1P 50A 10kA,Chint,MCB,NXB-63H,1,50,,10,,18,85,69,0,110000
NXB-63H 1P 63A,MCB Chint NXB-63H 1P 63A 10kA,Chint,MCB,NXB-63H,1,63,,10,,18,85,69,0,110000
NXB-63H 2P 6A,MCB Chint NXB-63H 2P 6A 10kA,Chint,MCB,NXB-63H,2,6,,10,,36,85,69,18,199000
NXB-63H 2P 10A,MCB Chint NXB-63H 2P 10A 10kA,Chint,MCB,NXB-63H,2,10,,10,,36,85,69,18,199000
NXB-63H 2P 16A,MCB Chint NXB-63H 2P 16A 10kA,Chint,MCB,NXB-63H,2,16,,10,,36,85,69,18,199000
NXB-63H 2P 20A,MCB Chint NXB-63H 2P 20A 10kA,Chint,MCB,NXB-63H,2,20,,10,,36,85,69,18,199000
NXB-63H 2P 25A,MCB Chint NXB-63H 2P 25A 10kA,Chint,MCB,NXB-63H,2,25,,10,,36,85,69,18,199000
NXB-63H 2P 32A,MCB Chint NXB-63H 2P 32A 10kA,Chint,MCB,NXB-63H,2,32,,10,,36,85,69,18,199000
NXB-63H 2P 40A,MCB Chint NXB-63H 2P 40A 10kA,Chint,MCB,NXB-63H,2,40,,10,,36,85,69,18,199000
NXB-63H 2P 50A,MCB Chint NXB-63H 2P 50A 10kA,Chint,MCB,NXB-63H,2,50,,10,,36,85,69,18,221100
NXB-63H 2P 63A,MCB Chint NXB-63H 2P 63A 10kA,Chint,MCB,NXB-63H,2,63,,10,,36,85,69,18,221100
NXB-63H 3P 6A,MCB Chint NXB-63H 3P 6A 10kA,Chint,MCB,NXB-63H,3,6,,10,,54,85,69,18,291100
NXB-63H 3P 10A,MCB Chint NXB-63H 3P 10A 10kA,Chint,MCB,NXB-63H,3,10,,10,,54,85,69,18,291100
NXB-63H 3P 16A,MCB Chint NXB-63H 3P 16A 10kA,Chint,MCB,NXB-63H,3,16,,10,,54,85,69,18,291100
NXB-63H 3P 20A,MCB Chint NXB-63H 3P 20A 10kA,Chint,MCB,NXB-63H,3,20,,10,,54,85,69,18,291100
NXB-63H 3P 25A,MCB Chint NXB-63H 3P 25A 10kA,Chint,MCB,NXB-63H,3,25,,10,,54,85,69,18,291100
NXB-63H 3P 32A,MCB Chint NXB-63H 3P 32A 10kA,Chint,MCB,NXB-63H,3,32,,10,,54,85,69,18,291100
NXB-63H 3P 40A,MCB Chint NXB-63H 3P 40A 10kA,Chint,MCB,NXB-63H,3,40,,10,,54,85,69,18,291100
NXB-63H 3P 50A,MCB Chint NXB-63H 3P 50A 10kA,Chint,MCB,NXB-63H,3,50,,10,,54,85,69,18,323400
NXB-63H 3P 63A,MCB Chint NXB-63H 3P 63A 10kA,Chint,MCB,NXB-63H,3,63,,10,,54,85,69,18,323400
NXB-63H 4P 6A,MCB Chint NXB-63H 4P 6A 10kA,Chint,MCB,NXB-63H,4,6,,10,,72,85,69,18,403900
NXB-63H 4P 10A,MCB Chint NXB-63H 4P 10A 10kA,Chint,MCB,NXB-63H,4,10,,10,,72,85,69,18,403900
NXB-63H 4P 16A,MCB Chint NXB-63H 4P 16A 10kA,Chint,MCB,NXB-63H,4,16,,10,,72,85,69,18,403900
NXB-63H 4P 20A,MCB Chint NXB-63H 4P 20A 10kA,Chint,MCB,NXB-63H,4,20,,10,,72,85,69,18,403900
NXB-63H 4P 25A,MCB Chint NXB-63H 4P 25A 10kA,Chint,MCB,NXB-63H,4,25,,10,,72,85,69,18,403900
NXB-63H 4P 32A,MCB Chint NXB-63H 4P 32A 10kA,Chint,MCB,NXB-63H,4,32,,10,,72,85,69,18,403900
NXB-63H 4P 40A,MCB Chint NXB-63H 4P 40A 10kA,Chint,MCB,NXB-63H,4,40,,10,,72,85,69,18,403900
NXB-63H 4P 50A,MCB Chint NXB-63H 4P 50A 10kA,Chint,MCB,NXB-63H,4,50,,10,,72,85,69,18,448800
NXB-63H 4P 63A,MCB Chint NXB-63H 4P 63A 10kA,Chint,MCB,NXB-63H,4,63,,10,,72,85,69,18,448800
NXB-125 1P 63A,MCB Chint NXB-125 1P 63A 10kA,Chint,MCB,NXB-125,1,63,,10,,27,90,75,27,138600
NXB-125 1P 80A,MCB Chint NXB-125 1P 80A 10kA,Chint,MCB,NXB-125,1,80,,10,,27,90,75,27,138600
NXB-125 1P 100A,MCB Chint NXB-125 1P 100A 10kA,Chint,MCB,NXB-125,1,100,,10,,27,90,75,27,138600
NXB-125 1P 125A,MCB Chint NXB-125 1P 125A 10kA,Chint,MCB,NXB-125,1,125,,10,,27,90,75,27,162800
NXB-125 2P 63A,MCB Chint NXB-125 2P 63A 10kA,Chint,MCB,NXB-125,2,63,,10,,54,90,75,27,278600
NXB-125 2P 80A,MCB Chint NXB-125 2P 80A 10kA,Chint,MCB,NXB-125,2,80,,10,,54,90,75,27,278600
NXB-125 2P 100A,MCB Chint NXB-125 2P 100A 10kA,Chint,MCB,NXB-125,2,100,,10,,54,90,75,27,278600
NXB-125 2P 125A,MCB Chint NXB-125 2P 125A 10kA,Chint,MCB,NXB-125,2,125,,10,,54,90,75,27,327200
NXB-125 3P 63A,MCB Chint NXB-125 3P 63A 10kA,Chint,MCB,NXB-125,3,63,,10,,81,90,75,27,417200
NXB-125 3P 80A,MCB Chint NXB-125 3P 80A 10kA,Chint,MCB,NXB-125,3,80,,10,,81,90,75,27,417200
NXB-125 3P 100A,MCB Chint NXB-125 3P 100A 10kA,Chint,MCB,NXB-125,3,100,,10,,81,90,75,27,417200
NXB-125 3P 125A,MCB Chint NXB-125 3P 125A 10kA,Chint,MCB,NXB-125,3,125,,10,,81,90,75,27,490000
NXB-125 4P 63A,MCB Chint NXB-125 4P 63A 10kA,Chint,MCB,NXB-125,4,63,,10,,108,90,75,27,555800
NXB-125 4P 80A,MCB Chint NXB-125 4P 80A 10kA,Chint,MCB,NXB-125,4,80,,10,,108,90,75,27,555800
NXB-125 4P 100A,MCB Chint NXB-125 4P 100A 10kA,Chint,MCB,NXB-125,4,100,,10,,108,90,75,27,555800
NXB-125 4P 125A,MCB Chint NXB-125 4P 125A 10kA,Chint,MCB,NXB-125,4,125,,10,,108,90,75,27,652800
NXBLE-32 2P 6A 30mA,RCBO Chint NXBLE-32 2P 6A 6kA 30mA,Chint,RCBO,NXBLE-32,2,6,,6,30,36,85,69,18,288200
NXBLE-32 2P 10A 30mA,RCBO Chint NXBLE-32 2P 10A 6kA 30mA,Chint,RCBO,NXBLE-32,2,10,,6,30,36,85,69,18,288200
NXBLE-32 2P 16A 30mA,RCBO Chint NXBLE-32 2P 16A 6kA 30mA,Chint,RCBO,NXBLE-32,2,16,,6,30,36,85,69,18,288200
NXBLE-32 2P 20A 30mA,RCBO Chint NXBLE-32 2P 20A 6kA 30mA,Chint,RCBO,NXBLE-32,2,20,,6,30,36,85,69,18,288200
NXBLE-32 2P 25A 30mA,RCBO Chint NXBLE-32 2P 25A 6kA 30mA,Chint,RCBO,NXBLE-32,2,25,,6,30,36,85,69,18,288200
NXBLE-32 2P 32A 30mA,RCBO Chint NXBLE-32 2P 32A 6kA 30mA,Chint,RCBO,NXBLE-32,2,32,,6,30,36,85,69,18,288200
NXBLE-32 3P 6A 30mA,RCBO Chint NXBLE-32 3P 6A 6kA 30mA,Chint,RCBO,NXBLE-32,3,6,,6,30,54,85,69,18,426500
NXBLE-32 3P 10A 30mA,RCBO Chint NXBLE-32 3P 10A 6kA 30mA,Chint,RCBO,NXBLE-32,3,10,,6,30,54,85,69,18,426500
NXBLE-32 3P 16A 30mA,RCBO Chint NXBLE-32 3P 16A 6kA 30mA,Chint,RCBO,NXBLE-32,3,16,,6,30,54,85,69,18,426500
NXBLE-32 3P 20A 30mA,RCBO Chint NXBLE-32 3P 20A 6kA 30mA,Chint,RCBO,NXBLE-32,3,20,,6,30,54,85,69,18,426500
NXBLE-32 3P 25A 30mA,RCBO Chint NXBLE-32 3P 25A 6kA 30mA,Chint,RCBO,NXBLE-32,3,25,,6,30,54,85,69,18,426500
NXBLE-32 3P 32A 30mA,RCBO Chint NXBLE-32 3P 32A 6kA 30mA,Chint,RCBO,NXBLE-32,3,32,,6,30,54,85,69,18,426500
NXBLE-32 4P 6A 30mA,RCBO Chint NXBLE-32 4P 6A 6kA 30mA,Chint,RCBO,NXBLE-32,4,6,,6,30,72,85,69,18,541800
NXBLE-32 4P 10A 30mA,RCBO Chint NXBLE-32 4P 10A 6kA 30mA,Chint,RCBO,NXBLE-32,4,10,,6,30,72,85,69,18,541800
NXBLE-32 4P 16A 30mA,RCBO Chint NXBLE-32 4P 16A 6kA 30mA,Chint,RCBO,NXBLE-32,4,16,,6,30,72,85,69,18,541800
NXBLE-32 4P 20A 30mA,RCBO Chint NXBLE-32 4P 20A 6kA 30mA,Chint,RCBO,NXBLE-32,4,20,,6,30,72,85,69,18,541800
NXBLE-32 4P 25A 30mA,RCBO Chint NXBLE-32 4P 25A 6kA 30mA,Chint,RCBO,NXBLE-32,4,25,,6,30,72,85,69,18,541800
NXBLE-32 4P 32A 30mA,RCBO Chint NXBLE-32 4P 32A 6kA 30mA,Chint,RCBO,NXBLE-32,4,32,,6,30,72,85,69,18,541800
NXBLE-63 2P 40A 30mA,RCBO Chint NXBLE-63 2P 40A 6kA 30mA,Chint,RCBO,NXBLE-63,2,40,,6,30,36,85,69,18,422400
NXBLE-63 2P 50A 30mA,RCBO Chint NXBLE-63 2P 50A 6kA 30mA,Chint,RCBO,NXBLE-63,2,50,,6,30,36,85,69,18,422400
NXBLE-63 2P 63A 30mA,RCBO Chint NXBLE-63 2P 63A 6kA 30mA,Chint,RCBO,NXBLE-63,2,63,,6,30,36,85,69,18,422400
NXBLE-63 3P 40A 30mA,RCBO Chint NXBLE-63 3P 40A 6kA 30mA,Chint,RCBO,NXBLE-63,3,40,,6,30,54,85,69,18,625200
NXBLE-63 3P 50A 30mA,RCBO Chint NXBLE-63 3P 50A 6kA 30mA,Chint,RCBO,NXBLE-63,3,50,,6,30,54,85,69,18,625200
NXBLE-63 3P 63A 30mA,RCBO Chint NXBLE-63 3P 63A 6kA 30mA,Chint,RCBO,NXBLE-63,3,63,,6,30,54,85,69,18,625200
NXBLE-63 4P 40A 30mA,RCBO Chint NXBLE-63 4P 40A 6kA 30mA,Chint,RCBO,NXBLE-63,4,40,,6,30,72,85,69,18,794100
NXBLE-63 4P 50A 30mA,RCBO Chint NXBLE-63 4P 50A 6kA 30mA,Chint,RCBO,NXBLE-63,4,50,,6,30,72,85,69,18,794100
NXBLE-63 4P 63A 30mA,RCBO Chint NXBLE-63 4P 63A 6kA 30mA,Chint,RCBO,NXBLE-63,4,63,,6,30,72,85,69,18,794100
NXBLE-125 2P 63A 30mA,RCBO Chint NXBLE-125 2P 63A 10kA 30mA,Chint,RCBO,NXBLE-125,2,63,,10,30,54,90,75,27,680900
NXBLE-125 2P 80A 30mA,RCBO Chint NXBLE-125 2P 80A 10kA 30mA,Chint,RCBO,NXBLE-125,2,80,,10,30,54,90,75,27,680900
NXBLE-125 2P 100A 30mA,RCBO Chint NXBLE-125 2P 100A 10kA 30mA,Chint,RCBO,NXBLE-125,2,100,,10,30,54,90,75,27,680900
NXBLE-125 2P 125A 30mA,RCBO Chint NXBLE-125 2P 125A 10kA 30mA,Chint,RCBO,NXBLE-125,2,125,,10,30,54,90,75,27,680900
NXBLE-125 3P 63A 30mA,RCBO Chint NXBLE-125 3P 63A 10kA 30mA,Chint,RCBO,NXBLE-125,3,63,,10,30,54,90,75,27,1007700
NXBLE-125 3P 80A 30mA,RCBO Chint NXBLE-125 3P 80A 10kA 30mA,Chint,RCBO,NXBLE-125,3,80,,10,30,54,90,75,27,1007700
NXBLE-125 3P 100A 30mA,RCBO Chint NXBLE-125 3P 100A 10kA 30mA,Chint,RCBO,NXBLE-125,3,100,,10,30,54,90,75,27,1007700
NXBLE-125 3P 125A 30mA,RCBO Chint NXBLE-125 3P 125A 10kA 30mA,Chint,RCBO,NXBLE-125,3,125,,10,30,54,90,75,27,1007700
NXBLE-125 4P 63A 30mA,RCBO Chint NXBLE-125 4P 63A 10kA 30mA,Chint,RCBO,NXBLE-125,4,63,,10,30,108,90,75,27,1280100
NXBLE-125 4P 80A 30mA,RCBO Chint NXBLE-125 4P 80A 10kA 30mA,Chint,RCBO,NXBLE-125,4,80,,10,30,108,90,75,27,1280100
NXBLE-125 4P 100A 30mA,RCBO Chint NXBLE-125 4P 100A 10kA 30mA,Chint,RCBO,NXBLE-125,4,100,,10,30,108,90,75,27,1280100
NXBLE-125 4P 125A 30mA,RCBO Chint NXBLE-125 4P 125A 10kA 30mA,Chint,RCBO,NXBLE-125,4,125,,10,30,108,90,75,27,1280100
NB3LE-AFD 2P 6A 30mA,AFDD+RCD Chint NB3LE-AFD 2P 6A 6kA 30mA,Chint,AFDD,NB3LE-AFD,2,6,,6,30,36,85,69,18,3702900
NB3LE-AFD 2P 10A 30mA,AFDD+RCD Chint NB3LE-AFD 2P 10A 6kA 30mA,Chint,AFDD,NB3LE-AFD,2,10,,6,30,36,85,69,18,3725800
NB3LE-AFD 2P 16A 30mA,AFDD+RCD Chint NB3LE-AFD 2P 16A 6kA 30mA,Chint,AFDD,NB3LE-AFD,2,16,,6,30,36,85,69,18,3760200
NB3LE-AFD 2P 20A 30mA,AFDD+RCD Chint NB3LE-AFD 2P 20A 6kA 30mA,Chint,AFDD,NB3LE-AFD,2,20,,6,30,36,85,69,18,3783100
NB3LE-AFD 2P 25A 30mA,AFDD+RCD Chint NB3LE-AFD 2P 25A 6kA 30mA,Chint,AFDD,NB3LE-AFD,2,25,,6,30,36,85,69,18,3811800
NB3LE-AFD 2P 32A 30mA,AFDD+RCD Chint NB3LE-AFD 2P 32A 6kA 30mA,Chint,AFDD,NB3LE-AFD,2,32,,6,30,36,85,69,18,3851900
NB4LE-AFD 2P 6A 30mA,AFDD+RCD Chint NB4LE-AFD 2P 6A 6kA 30mA,Chint,AFDD,NB4LE-AFD,2,6,,6,30,36,85,69,18,3895000
NB4LE-AFD 2P 10A 30mA,AFDD+RCD Chint NB4LE-AFD 2P 10A 6kA 30mA,Chint,AFDD,NB4LE-AFD,2,10,,6,30,36,85,69,18,3919100
NB4LE-AFD 2P 16A 30mA,AFDD+RCD Chint NB4LE-AFD 2P 16A 6kA 30mA,Chint,AFDD,NB4LE-AFD,2,16,,6,30,36,85,69,18,3955300
NB4LE-AFD 2P 20A 30mA,AFDD+RCD Chint NB4LE-AFD 2P 20A 6kA 30mA,Chint,AFDD,NB4LE-AFD,2,20,,6,30,36,85,69,18,3979400
NB4LE-AFD 2P 25A 30mA,AFDD+RCD Chint NB4LE-AFD 2P 25A 6kA 30mA,Chint,AFDD,NB4LE-AFD,2,25,,6,30,36,85,69,18,4009500
NB4LE-AFD 2P 32A 30mA,AFDD+RCD Chint NB4LE-AFD 2P 32A 6kA 30mA,Chint,AFDD,NB4LE-AFD,2,32,,6,30,36,85,69,18,4051700
NXM-125S 2P 25A,MCCB Chint NXM-125S 2P 25A 25kA,Chint,MCCB,NXM-125S,2,25,,25,,52,134,68,26,847000
NXM-125S 3P 25A,MCCB Chint NXM-125S 3P 25A 25kA,Chint,MCCB,NXM-125S,3,25,,25,,78,134,68,26,1328800
NXM-125S 4P 25A,MCCB Chint NXM-125S 4P 25A 25kA,Chint,MCCB,NXM-125S,4,25,,25,,104,134,68,26,1925000
NXM-125S 2P 32A,MCCB Chint NXM-125S 2P 32A 25kA,Chint,MCCB,NXM-125S,2,32,,25,,52,134,68,26,847000
NXM-125S 3P 32A,MCCB Chint NXM-125S 3P 32A 25kA,Chint,MCCB,NXM-125S,3,32,,25,,78,134,68,26,1328800
NXM-125S 4P 32A,MCCB Chint NXM-125S 4P 32A 25kA,Chint,MCCB,NXM-125S,4,32,,25,,104,134,68,26,1925000
NXM-125S 2P 40A,MCCB Chint NXM-125S 2P 40A 25kA,Chint,MCCB,NXM-125S,2,40,,25,,52,134,68,26,847000
NXM-125S 3P 40A,MCCB Chint NXM-125S 3P 40A 25kA,Chint,MCCB,NXM-125S,3,40,,25,,78,134,68,26,1328800
NXM-125S 4P 40A,MCCB Chint NXM-125S 4P 40A 25kA,Chint,MCCB,NXM-125S,4,40,,25,,104,134,68,26,1925000
NXM-125S 2P 50A,MCCB Chint NXM-125S 2P 50A 25kA,Chint,MCCB,NXM-125S,2,50,,25,,52,134,68,26,847000
NXM-125S 3P 50A,MCCB Chint NXM-125S 3P 50A 25kA,Chint,MCCB,NXM-125S,3,50,,25,,78,134,68,26,1328800
NXM-125S 4P 50A,MCCB Chint NXM-125S 4P 50A 25kA,Chint,MCCB,NXM-125S,4,50,,25,,104,134,68,26,1925000
NXM-125S 2P 63A,MCCB Chint NXM-125S 2P 63A 25kA,Chint,MCCB,NXM-125S,2,63,,25,,52,134,68,26,847000
NXM-125S 3P 63A,MCCB Chint NXM-125S 3P 63A 25kA,Chint,MCCB,NXM-125S,3,63,,25,,78,134,68,26,1328800
NXM-125S 4P 63A,MCCB Chint NXM-125S 4P 63A 25kA,Chint,MCCB,NXM-125S,4,63,,25,,104,134,68,26,1925000
NXM-125S 2P 80A,MCCB Chint NXM-125S 2P 80A 25kA,Chint,MCCB,NXM-125S,2,80,,25,,52,134,68,26,847000
NXM-125S 3P 80A,MCCB Chint NXM-125S 3P 80A 25kA,Chint,MCCB,NXM-125S,3,80,,25,,78,134,68,26,1328800
NXM-125S 4P 80A,MCCB Chint NXM-125S 4P 80A 25kA,Chint,MCCB,NXM-125S,4,80,,25,,104,134,68,26,1925000
NXM-125S 2P 100A,MCCB Chint NXM-125S 2P 100A 25kA,Chint,MCCB,NXM-125S,2,100,,25,,52,134,68,26,847000
NXM-125S 3P 100A,MCCB Chint NXM-125S 3P 100A 25kA,Chint,MCCB,NXM-125S,3,100,,25,,78,134,68,26,1328800
NXM-125S 4P 100A,MCCB Chint NXM-125S 4P 100A 25kA,Chint,MCCB,NXM-125S,4,100,,25,,104,134,68,26,1925000
NXM-125S 2P 125A,MCCB Chint NXM-125S 2P 125A 25kA,Chint,MCCB,NXM-125S,2,125,,25,,52,134,68,26,847000
NXM-125S 3P 125A,MCCB Chint NXM-125S 3P 125A 25kA,Chint,MCCB,NXM-125S,3,125,,25,,78,134,68,26,1328800
NXM-125S 4P 125A,MCCB Chint NXM-125S 4P 125A 25kA,Chint,MCCB,NXM-125S,4,125,,25,,104,134,68,26,1925000
NXM-160S 2P 160A,MCCB Chint NXM-160S 2P 160A 36kA,Chint,MCCB,NXM-160S,2,160,,36,,70,165,86,35,1122000
NXM-160S 3P 160A,MCCB Chint NXM-160S 3P 160A 36kA,Chint,MCCB,NXM-160S,3,160,,36,,105,165,86,35,1837000
NXM-160S 4P 160A,MCCB Chint NXM-160S 4P 160A 36kA,Chint,MCCB,NXM-160S,4,160,,36,,140,165,86,35,2319900
NXM-250S 2P 180A,MCCB Chint NXM-250S 2P 180A 36kA,Chint,MCCB,NXM-250S,2,180,,36,,70,165,86,35,1298000
NXM-250S 3P 180A,MCCB Chint NXM-250S 3P 180A 36kA,Chint,MCCB,NXM-250S,3,180,,36,,105,165,86,35,1881000
NXM-250S 4P 180A,MCCB Chint NXM-250S 4P 180A 36kA,Chint,MCCB,NXM-250S,4,180,,36,,140,165,86,35,2750000
NXM-250S 2P 200A,MCCB Chint NXM-250S 2P 200A 36kA,Chint,MCCB,NXM-250S,2,200,,36,,70,165,86,35,1298000
NXM-250S 3P 200A,MCCB Chint NXM-250S 3P 200A 36kA,Chint,MCCB,NXM-250S,3,200,,36,,105,165,86,35,1881000
NXM-250S 4P 200A,MCCB Chint NXM-250S 4P 200A 36kA,Chint,MCCB,NXM-250S,4,200,,36,,140,165,86,35,2750000
NXM-250S 2P 225A,MCCB Chint NXM-250S 2P 225A 36kA,Chint,MCCB,NXM-250S,2,225,,36,,70,165,86,35,1298000
NXM-250S 3P 225A,MCCB Chint NXM-250S 3P 225A 36kA,Chint,MCCB,NXM-250S,3,225,,36,,105,165,86,35,1881000
NXM-250S 4P 225A,MCCB Chint NXM-250S 4P 225A 36kA,Chint,MCCB,NXM-250S,4,225,,36,,140,165,86,35,2750000
NXM-250S 2P 250A,MCCB Chint NXM-250S 2P 250A 36kA,Chint,MCCB,NXM-250S,2,250,,36,,70,165,86,35,1298000
NXM-250S 3P 250A,MCCB Chint NXM-250S 3P 250A 36kA,Chint,MCCB,NXM-250S,3,250,,36,,105,165,86,35,1881000
NXM-250S 4P 250A,MCCB Chint NXM-250S 4P 250A 36kA,Chint,MCCB,NXM-250S,4,250,,36,,140,165,86,35,2750000
NXM-400S 2P 315A,MCCB Chint NXM-400S 2P 315A 50kA,Chint,MCCB,NXM-400S,2,315,,50,,93,257,103,46,4200000
NXM-400S 3P 315A,MCCB Chint NXM-400S 3P 315A 50kA,Chint,MCCB,NXM-400S,3,315,,50,,139,257,103,46,6010400
NXM-400S 4P 315A,MCCB Chint NXM-400S 4P 315A 50kA,Chint,MCCB,NXM-400S,4,315,,50,,184,257,103,46,6941000
NXM-400S 2P 320A,MCCB Chint NXM-400S 2P 320A 50kA,Chint,MCCB,NXM-400S,2,320,,50,,93,257,103,46,4200000
NXM-400S 3P 320A,MCCB Chint NXM-400S 3P 320A 50kA,Chint,MCCB,NXM-400S,3,320,,50,,139,257,103,46,6010400
NXM-400S 4P 320A,MCCB Chint NXM-400S 4P 320A 50kA,Chint,MCCB,NXM-400S,4,320,,50,,184,257,103,46,6941000
NXM-400S 2P 350A,MCCB Chint NXM-400S 2P 350A 50kA,Chint,MCCB,NXM-400S,2,350,,50,,93,257,103,46,4200000
NXM-400S 3P 350A,MCCB Chint NXM-400S 3P 350A 50kA,Chint,MCCB,NXM-400S,3,350,,50,,139,257,103,46,6010400
NXM-400S 4P 350A,MCCB Chint NXM-400S 4P 350A 50kA,Chint,MCCB,NXM-400S,4,350,,50,,184,257,103,46,6941000
NXM-400S 2P 400A,MCCB Chint NXM-400S 2P 400A 50kA,Chint,MCCB,NXM-400S,2,400,,50,,93,257,103,46,4200000
NXM-400S 3P 400A,MCCB Chint NXM-400S 3P 400A 50kA,Chint,MCCB,NXM-400S,3,400,,50,,139,257,103,46,6010400
NXM-400S 4P 400A,MCCB Chint NXM-400S 4P 400A 50kA,Chint,MCCB,NXM-400S,4,400,,50,,184,257,103,46,6941000
NXM-630S 2P 500A,MCCB Chint NXM-630S 2P 500A 50kA,Chint,MCCB,NXM-630S,2,500,,50,,93,257,103,46,5800000
NXM-630S 3P 500A,MCCB Chint NXM-630S 3P 500A 50kA,Chint,MCCB,NXM-630S,3,500,,50,,139,257,103,46,8338000
NXM-630S 4P 500A,MCCB Chint NXM-630S 4P 500A 50kA,Chint,MCCB,NXM-630S,4,500,,50,,184,257,103,46,11260700
NXM-630S 2P 630A,MCCB Chint NXM-630S 2P 630A 50kA,Chint,MCCB,NXM-630S,2,630,,50,,93,257,103,46,5800000
NXM-630S 3P 630A,MCCB Chint NXM-630S 3P 630A 50kA,Chint,MCCB,NXM-630S,3,630,,50,,139,257,103,46,8338000
NXM-630S 4P 630A,MCCB Chint NXM-630S 4P 630A 50kA,Chint,MCCB,NXM-630S,4,630,,50,,184,257,103,46,11260700
NXM-800S 2P 800A,MCCB Chint NXM-800S 2P 800A 50kA,Chint,MCCB,NXM-800S,2,800,,50,,120,270,110,58,9500000
NXM-800S 3P 800A,MCCB Chint NXM-800S 3P 800A 50kA,Chint,MCCB,NXM-800S,3,800,,50,,182,270,110,58,13915000
NXM-800S 4P 800A,MCCB Chint NXM-800S 4P 800A 50kA,Chint,MCCB,NXM-800S,4,800,,50,,252,270,110,58,18084000
NXM-1000S 2P 1000A,MCCB Chint NXM-1000S 2P 1000A 50kA,Chint,MCCB,NXM-1000S,2,1000,,50,,140,280,110,70,15000000
NXM-1000S 3P 1000A,MCCB Chint NXM-1000S 3P 1000A 50kA,Chint,MCCB,NXM-1000S,3,1000,,50,,210,280,110,70,21976900
NXM-1000S 4P 1000A,MCCB Chint NXM-1000S 4P 1000A 50kA,Chint,MCCB,NXM-1000S,4,1000,,50,,280,280,110,70,31900000
NXM-1250S 2P 1250A,MCCB Chint NXM-1250S 2P 1250A 50kA,Chint,MCCB,NXM-1250S,2,1250,,50,,140,370,110,70,28000000
NXM-1250S 3P 1250A,MCCB Chint NXM-1250S 3P 1250A 50kA,Chint,MCCB,NXM-1250S,3,1250,,50,,210,370,110,70,42207000
NXM-1250S 4P 1250A,MCCB Chint NXM-1250S 4P 1250A 50kA,Chint,MCCB,NXM-1250S,4,1250,,50,,280,370,110,70,48180000
NXM-1600S 2P 1600A,MCCB Chint NXM-1600S 2P 1600A 50kA,Chint,MCCB,NXM-1600S,2,1600,,50,,140,370,110,70,29000000
NXM-1600S 3P 1600A,MCCB Chint NXM-1600S 3P 1600A 50kA,Chint,MCCB,NXM-1600S,3,1600,,50,,210,370,110,70,43050700
NXM-1600S 4P 1600A,MCCB Chint NXM-1600S 4P 1600A 50kA,Chint,MCCB,NXM-1600S,4,1600,,50,,280,370,110,70,48180000
NM8N-125C 1P 16A,MCCB Chint NM8N-125C TM 1P 16A 36kA,Chint,MCCB,NM8N-125C,1,16,,36,,26,134,68,26,1340900
NM8N-125C 2P 16A,MCCB Chint NM8N-125C TM 2P 16A 36kA,Chint,MCCB,NM8N-125C,2,16,,36,,52,134,68,26,2149400
NM8N-125C 3P 16A,MCCB Chint NM8N-125C TM 3P 16A 36kA,Chint,MCCB,NM8N-125C,3,16,,36,,78,134,68,26,2922700
NM8N-125C 4P 16A,MCCB Chint NM8N-125C TM 4P 16A 36kA,Chint,MCCB,NM8N-125C,4,16,,36,,104,134,68,26,3850000
NM8N-125C 1P 20A,MCCB Chint NM8N-125C TM 1P 20A 36kA,Chint,MCCB,NM8N-125C,1,20,,36,,26,134,68,26,1340900
NM8N-125C 2P 20A,MCCB Chint NM8N-125C TM 2P 20A 36kA,Chint,MCCB,NM8N-125C,2,20,,36,,52,134,68,26,2149400
NM8N-125C 3P 20A,MCCB Chint NM8N-125C TM 3P 20A 36kA,Chint,MCCB,NM8N-125C,3,20,,36,,78,134,68,26,2922700
NM8N-125C 4P 20A,MCCB Chint NM8N-125C TM 4P 20A 36kA,Chint,MCCB,NM8N-125C,4,20,,36,,104,134,68,26,3850000
NM8N-125C 1P 25A,MCCB Chint NM8N-125C TM 1P 25A 36kA,Chint,MCCB,NM8N-125C,1,25,,36,,26,134,68,26,1340900
NM8N-125C 2P 25A,MCCB Chint NM8N-125C TM 2P 25A 36kA,Chint,MCCB,NM8N-125C,2,25,,36,,52,134,68,26,2149400
NM8N-125C 3P 25A,MCCB Chint NM8N-125C TM 3P 25A 36kA,Chint,MCCB,NM8N-125C,3,25,,36,,78,134,68,26,2922700
NM8N-125C 4P 25A,MCCB Chint NM8N-125C TM 4P 25A 36kA,Chint,MCCB,NM8N-125C,4,25,,36,,104,134,68,26,3850000
